flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
IBS3835, AIRBUS A321,2018-04-14,06:40,GRAN CANARIA,LPA,-,Salida prevista a las 06:40,17,21,Nubes altas,,,2018-04-14,10:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 10:20,5,17,Nubes altas,10,15,2018-04-14 06:25:08,2018-04-14 06:40:00,2018-04-14 10:20:00,220.0
IBE8603, BOMBARDIER CRJ-1000,2018-04-14,07:15,ALMERIA,LEI,1,Salida prevista a las 07:15,8,20,Despejado,,3,2018-04-14,08:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 08:27,5,17,Nubes altas,10,19,2018-04-14 06:25:08,2018-04-14 07:15:00,2018-04-14 08:25:00,70.0
VLG3215, 32B,2018-04-14,07:00,TENERIFE NORTE,TFN,1,Salida prevista a las 07:00,17,22,Despejado,,5,2018-04-14,11:15,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 11:15,13,17,Abertura de claros,T1_G,2,2018-04-14 06:25:07,2018-04-14 07:00:00,2018-04-14 11:15:00,255.0
IBE8221, CANADAIR CRJ-200,2018-04-14,09:05,LOGROÑO - AGONCILLO,RJL,1,Salida prevista a las 09:05,5,18,Nubes altas,,1,2018-04-14,09:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 09:55,5,17,Nubes altas,10,19,2018-04-14 06:25:07,2018-04-14 09:05:00,2018-04-14 09:55:00,50.0
IBE8999, BOMBARDIER CRJ-1000,2018-04-14,05:50,VALENCIA,VLC,1,El vuelo ha despegado a las 05:53,10,18,Abertura de claros,,,2018-04-14,06:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 06:42,5,17,Nubes altas,10,19,2018-04-14 06:25:07,2018-04-14 05:50:00,2018-04-14 06:50:00,60.0
IBE8639, CANADAIR CRJ-900,2018-04-14,07:00,GRANADA-JAÉN F.G.L.,GRX,1,Salida prevista a las 07:00,5,19,Cubierto de nubes altas y medias,,1,2018-04-14,08:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:58,5,17,Nubes altas,10,19,2018-04-14 06:25:07,2018-04-14 07:00:00,2018-04-14 08:00:00,60.0
IBE0537, AIRBUS A319,2018-04-14,06:35,VIGO,VGO,1,Salida prevista a las 06:35,6,16,Lluvia débil,,3,2018-04-14,07:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:44,5,17,Nubes altas,10,17,2018-04-14 06:25:07,2018-04-14 06:35:00,2018-04-14 07:50:00,75.0
RYR6385, BOEING 737-800 WINGLETS,2018-04-14,13:10,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 13:10,9,16,Nubes altas,,5,2018-04-14,14:25,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 14:25,13,17,Abertura de claros,B,26,2018-04-14 06:25:07,2018-04-14 13:10:00,2018-04-14 14:25:00,75.0
VLG1572, AIRBUS A320,2018-04-14,07:30,ASTURIAS,OVD,1,Salida prevista a las 07:30,5,18,Nubes altas,,7,2018-04-14,09:00,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 09:00,13,17,Abertura de claros,T1_G,4,2018-04-14 06:25:07,2018-04-14 07:30:00,2018-04-14 09:00:00,90.0
AEA7232, EMBRAER ERJ-195,2018-04-14,06:30,A CORUÑA,LCG,-,Salida prevista a las 06:30,10,17,Chubascos dispersos,,1,2018-04-14,07:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 07:33,5,17,Nubes altas,06,9,2018-04-14 06:25:07,2018-04-14 06:30:00,2018-04-14 07:40:00,70.0
IBE8861, BOMBARDIER CRJ-1000,2018-04-14,07:30,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 07:30,9,16,Nubes altas,,2,2018-04-14,08:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 08:28,5,17,Nubes altas,10,8,2018-04-14 06:25:06,2018-04-14 07:30:00,2018-04-14 08:35:00,65.0
IBE8317, ATR-72,2018-04-14,07:30,SAN SEBASTIAN,EAS,1,Salida prevista a las 07:30,8,16,Nubes altas,,2,2018-04-14,08:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 08:52,5,17,Nubes altas,10,19,2018-04-14 06:25:06,2018-04-14 07:30:00,2018-04-14 08:50:00,80.0
IBE0407, AIRBUS A320,2018-04-14,06:45,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 06:45,7,20,Nubes altas,,2,2018-04-14,07:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:58,5,17,Nubes altas,10,17,2018-04-14 06:25:06,2018-04-14 06:45:00,2018-04-14 07:55:00,70.0
RYR6397, BOEING 737-800 WINGLETS,2018-04-14,06:35,SEVILLA,SVQ,1,Salida prevista a las 06:35,6,19,Nubes altas,,11,2018-04-14,08:15,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 08:15,13,17,Abertura de claros,B,26,2018-04-14 06:25:05,2018-04-14 06:35:00,2018-04-14 08:15:00,100.0
RYR6321, BOEING 737-800 WINGLETS,2018-04-14,17:15,VALLADOLID,VLL,-,Salida prevista a las 17:15,5,15,Nubes altas,,,2018-04-14,18:35,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 18:35,13,17,Abertura de claros,B,26,2018-04-14 06:25:05,2018-04-14 17:15:00,2018-04-14 18:35:00,80.0
VLG2614, 32A,2018-04-14,11:10,BILBAO,BIO,O,Salida prevista a las 11:10,10,19,Nubes altas,,1,2018-04-14,12:40,JEREZ DE LA FRONTERA,XRY,T,Llegada prevista a las 12:40,7,20,Nubes altas,1A,2,2018-04-14 05:24:13,2018-04-14 11:10:00,2018-04-14 12:40:00,90.0
IBE8327, ATR-72,2018-04-14,09:45,SAN SEBASTIAN,EAS,1,Salida prevista a las 09:45,8,16,Nubes altas,,2,2018-04-14,11:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 11:05,5,17,Nubes altas,10,19,2018-04-14 05:23:53,2018-04-14 09:45:00,2018-04-14 11:05:00,80.0
AAL8531, BOMBARDIER CRJ-1000,2018-04-14,08:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 08:20,5,17,Nubes altas,,,2018-04-14,09:25,ALICANTE-ELCHE,ALC,N,Llegada prevista a las 09:25,10,22,Nubes altas,NT1,,2018-04-14 04:23:26,2018-04-14 08:20:00,2018-04-14 09:25:00,65.0
ANE2034, BOMBARDIER CRJ-1000,2018-04-14,00:45,GIRONA - COSTA BRAVA,GRO,1,El vuelo ha despegado a las 00:59,10,16,Nubosidad variable,,14,2018-04-14,02:25,SEVILLA,SVQ,1,El vuelo ha aterrizado a las 02:25,6,19,Nubes altas,B,5,2018-04-14 04:23:09,2018-04-14 00:45:00,2018-04-14 02:25:00,100.0
VLG2210, AIRBUS A320,2018-04-14,12:35,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 12:35,13,17,Abertura de claros,,,2018-04-14,14:15,SEVILLA,SVQ,-,Llegada prevista a las 14:15,6,19,Nubes altas,B,3,2018-04-14 03:22:46,2018-04-14 12:35:00,2018-04-14 14:15:00,100.0
RYR2036, BOEING 737-800 WINGLETS,2018-04-14,12:50,VITORIA,VIT,-,Salida prevista a las 12:50,5,17,Abertura de claros,,,2018-04-14,14:10,SEVILLA,SVQ,-,Llegada prevista a las 14:10,6,19,Nubes altas,B,4,2018-04-14 03:22:45,2018-04-14 12:50:00,2018-04-14 14:10:00,80.0
RYR5273, BOEING 737-800 WINGLETS,2018-04-14,12:25,PALMA DE MALLORCA,PMI,N,Salida prevista a las 12:25,11,15,Lluvia,,,2018-04-14,14:05,SEVILLA,SVQ,-,Llegada prevista a las 14:15,6,19,Nubes altas,B,5,2018-04-14 03:22:43,2018-04-14 12:25:00,2018-04-14 14:05:00,100.0
IBS3950, AIRBUS A320,2018-04-14,11:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 11:25,5,17,Nubes altas,,,2018-04-14,12:30,SEVILLA,SVQ,-,Llegada prevista a las 12:30,6,19,Nubes altas,A,1,2018-04-14 03:22:35,2018-04-14 11:25:00,2018-04-14 12:30:00,65.0
VLG3161, AIRBUS A320,2018-04-14,09:00,LANZAROTE,ACE,1,Salida prevista a las 09:00,15,22,Nubes altas,,10,2018-04-14,11:55,SEVILLA,SVQ,-,Llegada prevista a las 11:55,6,19,Nubes altas,B,4,2018-04-14 03:22:34,2018-04-14 09:00:00,2018-04-14 11:55:00,175.0
AEA9465, ATR-72,2018-04-14,15:15,TENERIFE NORTE,TFN,1,Salida prevista a las 15:15,17,22,Despejado,,4,2018-04-14,15:50,LA PALMA,SPC,-,Llegada prevista a las 15:50,17,21,Nubes altas,LLNT,2,2018-04-14 03:22:31,2018-04-14 15:15:00,2018-04-14 15:50:00,35.0
VLG3248, AIRBUS A320,2018-04-14,13:00,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 13:00,13,17,Abertura de claros,,,2018-04-14,15:40,LA PALMA,SPC,-,Llegada prevista a las 15:40,17,21,Nubes altas,LLNT,3,2018-04-14 03:22:29,2018-04-14 13:00:00,2018-04-14 15:40:00,160.0
IBB631, ATR-42/72,2018-04-14,15:00,TENERIFE NORTE,TFN,1,Salida prevista a las 15:00,17,22,Despejado,,2,2018-04-14,15:30,LA PALMA,SPC,-,Llegada prevista a las 15:30,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:27,2018-04-14 15:00:00,2018-04-14 15:30:00,30.0
CNF452, ATR-72,2018-04-14,14:20,TENERIFE NORTE,TFN,1,Salida prevista a las 14:20,17,22,Despejado,,2,2018-04-14,14:50,LA PALMA,SPC,-,Llegada prevista a las 14:50,17,21,Nubes altas,LLNT,2,2018-04-14 03:22:26,2018-04-14 14:20:00,2018-04-14 14:50:00,30.0
IBS3842, AIRBUS A320,2018-04-14,11:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 11:40,5,17,Nubes altas,,,2018-04-14,13:45,LA PALMA,SPC,-,Llegada prevista a las 13:45,17,21,Nubes altas,LLNT,3,2018-04-14 03:22:25,2018-04-14 11:40:00,2018-04-14 13:45:00,125.0
IBB621, ATR-42/72,2018-04-14,13:00,TENERIFE NORTE,TFN,1,Salida prevista a las 13:00,17,22,Despejado,,,2018-04-14,13:30,LA PALMA,SPC,-,Llegada prevista a las 13:30,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:24,2018-04-14 13:00:00,2018-04-14 13:30:00,30.0
VLG3165, AIRBUS A320,2018-04-14,08:25,FUERTEVENTURA,FUE,1,Salida prevista a las 08:25,16,22,Nubes altas,,9,2018-04-14,11:30,SEVILLA,SVQ,-,Llegada prevista a las 11:30,6,19,Nubes altas,B,3,2018-04-14 03:22:22,2018-04-14 08:25:00,2018-04-14 11:30:00,185.0
RYR6396, BOEING 737-800 WINGLETS,2018-04-14,08:50,BARCELONA-EL PRAT,BCN,T2 B,Salida prevista a las 08:50,13,17,Abertura de claros,,,2018-04-14,10:40,SEVILLA,SVQ,-,Llegada prevista a las 10:40,6,19,Nubes altas,B,5,2018-04-14 03:22:18,2018-04-14 08:50:00,2018-04-14 10:40:00,110.0
IBB619, ATR-72,2018-04-14,11:30,TENERIFE NORTE,TFN,1,Salida prevista a las 11:30,17,22,Despejado,,,2018-04-14,12:00,LA PALMA,SPC,-,Llegada prevista a las 12:00,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:18,2018-04-14 11:30:00,2018-04-14 12:00:00,30.0
AEA9463, ATR-72,2018-04-14,11:20,TENERIFE NORTE,TFN,1,Salida prevista a las 11:20,17,22,Despejado,,2,2018-04-14,11:55,LA PALMA,SPC,-,Llegada prevista a las 11:55,17,21,Nubes altas,LLNT,2,2018-04-14 03:22:18,2018-04-14 11:20:00,2018-04-14 11:55:00,35.0
VLG2480, 32A,2018-04-14,08:00,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 08:00,13,17,Abertura de claros,,,2018-04-14,10:10,LANZAROTE,ACE,1,Llegada prevista a las 10:10,15,22,Nubes altas,1,3,2018-04-14 03:22:17,2018-04-14 08:00:00,2018-04-14 10:10:00,130.0
IBB609, ATR-42/72,2018-04-14,10:00,TENERIFE NORTE,TFN,1,Salida prevista a las 10:00,17,22,Despejado,,,2018-04-14,10:30,LA PALMA,SPC,-,Llegada prevista a las 10:30,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:13,2018-04-14 10:00:00,2018-04-14 10:30:00,30.0
CNF418, ATR-72,2018-04-14,09:45,TENERIFE NORTE,TFN,1,Salida prevista a las 09:45,17,22,Despejado,,4,2018-04-14,10:15,LA PALMA,SPC,-,Llegada prevista a las 10:15,17,21,Nubes altas,LLNT,2,2018-04-14 03:22:12,2018-04-14 09:45:00,2018-04-14 10:15:00,30.0
IBB611, ATR-42/72,2018-04-14,09:00,TENERIFE NORTE,TFN,1,Salida prevista a las 09:00,17,22,Despejado,,4,2018-04-14,09:30,LA PALMA,SPC,-,Llegada prevista a las 09:30,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:11,2018-04-14 09:00:00,2018-04-14 09:30:00,30.0
AEA9461, ATR-72,2018-04-14,08:10,TENERIFE NORTE,TFN,1,Salida prevista a las 08:10,17,22,Despejado,,,2018-04-14,08:45,LA PALMA,SPC,-,Llegada prevista a las 08:45,17,21,Nubes altas,LLNT,2,2018-04-14 03:22:10,2018-04-14 08:10:00,2018-04-14 08:45:00,35.0
IBB607, ATR-42/72,2018-04-14,08:00,TENERIFE NORTE,TFN,1,Salida prevista a las 08:00,17,22,Despejado,,3,2018-04-14,08:30,LA PALMA,SPC,-,Llegada prevista a las 08:30,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:09,2018-04-14 08:00:00,2018-04-14 08:30:00,30.0
VLG2216, 32B,2018-04-14,07:40,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 07:40,13,17,Abertura de claros,,,2018-04-14,09:20,SEVILLA,SVQ,-,Llegada prevista a las 09:20,6,19,Nubes altas,B,3,2018-04-14 03:22:09,2018-04-14 07:40:00,2018-04-14 09:20:00,100.0
CNF412, ATR-72,2018-04-14,07:50,TENERIFE NORTE,TFN,1,Salida prevista a las 07:50,17,22,Despejado,,4,2018-04-14,08:20,LA PALMA,SPC,-,Llegada prevista a las 08:20,17,21,Nubes altas,LLNT,2,2018-04-14 03:22:08,2018-04-14 07:50:00,2018-04-14 08:20:00,30.0
VLG2212, 32A,2018-04-14,06:55,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 06:55,13,17,Abertura de claros,,,2018-04-14,08:35,SEVILLA,SVQ,-,Llegada prevista a las 08:35,6,19,Nubes altas,B,3,2018-04-14 03:22:07,2018-04-14 06:55:00,2018-04-14 08:35:00,100.0
IBB309, ATR-72,2018-04-14,07:20,GRAN CANARIA,LPA,-,Salida prevista a las 07:20,17,21,Nubes altas,,,2018-04-14,08:10,LA PALMA,SPC,-,Llegada prevista a las 08:10,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:07,2018-04-14 07:20:00,2018-04-14 08:10:00,50.0
IBS3954, AIRBUS A320,2018-04-14,07:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 07:25,5,17,Nubes altas,,,2018-04-14,08:25,SEVILLA,SVQ,-,Llegada prevista a las 08:30,6,19,Nubes altas,A,1,2018-04-14 03:22:06,2018-04-14 07:25:00,2018-04-14 08:25:00,60.0
IBE8840, ATR-72,2018-04-14,06:50,VALENCIA,VLC,1,Salida prevista a las 06:50,10,18,Abertura de claros,,,2018-04-14,08:20,SEVILLA,SVQ,-,Llegada prevista a las 08:20,6,19,Nubes altas,B,5,2018-04-14 03:22:05,2018-04-14 06:50:00,2018-04-14 08:20:00,90.0
IBB605, ATR-42/72,2018-04-14,07:30,TENERIFE NORTE,TFN,1,Salida prevista a las 07:30,17,22,Despejado,,,2018-04-14,08:00,LA PALMA,SPC,-,Llegada prevista a las 08:00,17,21,Nubes altas,LLNT,4,2018-04-14 03:22:05,2018-04-14 07:30:00,2018-04-14 08:00:00,30.0
VLG3928, AIRBUS A320,2018-04-14,06:30,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 06:30,13,17,Abertura de claros,,,2018-04-14,07:25,PALMA DE MALLORCA,PMI,N,Llegada prevista a las 07:25,11,15,Lluvia,NT,15,2018-04-14 03:22:01,2018-04-14 06:30:00,2018-04-14 07:25:00,55.0
VLG3714, 32A,2018-04-14,09:40,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 09:40,13,17,Abertura de claros,,,2018-04-14,10:35,MENORCA,MAH,1,Llegada prevista a las 10:35,12,14,Lluvia moderada,1,4,2018-04-14 03:22:01,2018-04-14 09:40:00,2018-04-14 10:35:00,55.0
RYR4587, BOEING 737-800 WINGLETS,2018-04-13,22:25,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 00:13,13,17,Abertura de claros,,,2018-04-14,02:05,SANTIAGO,SCQ,T,El vuelo ha aterrizado a las 02:05,9,15,Chubascos dispersos,B,3,2018-04-14 03:22:00,2018-04-13 22:25:00,2018-04-14 02:05:00,220.0
RYR6370, BOEING 737-800 WINGLETS,2018-04-13,21:45,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 22:37,13,17,Abertura de claros,,,2018-04-14,00:35,GRAN CANARIA,LPA,-,El vuelo ha aterrizado a las 01:03,17,21,Nubes altas,01,15,2018-04-14 03:21:59,2018-04-13 21:45:00,2018-04-14 00:35:00,170.0
IBE0406, AIRBUS A319,2018-04-14,21:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 21:40,5,17,Nubes altas,,,2018-04-14,22:55,JEREZ DE LA FRONTERA,XRY,-,Llegada prevista a las 22:55,7,20,Nubes altas,1A,2,2018-04-14 03:21:59,2018-04-14 21:40:00,2018-04-14 22:55:00,75.0
VLG3712, AIRBUS A320,2018-04-14,07:20,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 07:20,13,17,Abertura de claros,,,2018-04-14,08:15,MENORCA,MAH,1,Llegada prevista a las 08:15,12,14,Lluvia moderada,1,4,2018-04-14 03:21:59,2018-04-14 07:20:00,2018-04-14 08:15:00,55.0
RYR1283, BOEING 737-800 WINGLETS,2018-04-14,19:45,BARCELONA-EL PRAT,BCN,T2 B,Salida prevista a las 19:45,13,17,Abertura de claros,,,2018-04-14,21:40,JEREZ DE LA FRONTERA,XRY,-,Llegada prevista a las 21:40,7,20,Nubes altas,1A,3,2018-04-14 03:21:58,2018-04-14 19:45:00,2018-04-14 21:40:00,115.0
VLG1302, 32A,2018-04-14,06:50,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 06:50,13,17,Abertura de claros,,,2018-04-14,08:00,ALICANTE-ELCHE,ALC,N,Llegada prevista a las 08:00,10,22,Nubes altas,NT1,,2018-04-14 03:21:58,2018-04-14 06:50:00,2018-04-14 08:00:00,70.0
VLG3000, 32B,2018-04-13,21:40,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 22:14,13,17,Abertura de claros,,,2018-04-14,00:05,GRAN CANARIA,LPA,-,El vuelo ha aterrizado a las 00:21,17,21,Nubes altas,01,15,2018-04-14 03:21:58,2018-04-13 21:40:00,2018-04-14 00:05:00,145.0
IBE0404, AIRBUS A319,2018-04-14,15:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 15:45,5,17,Nubes altas,,,2018-04-14,17:00,JEREZ DE LA FRONTERA,XRY,-,Llegada prevista a las 17:00,7,20,Nubes altas,1A,2,2018-04-14 03:21:57,2018-04-14 15:45:00,2018-04-14 17:00:00,75.0
VLG2481, 32A,2018-04-14,10:50,LANZAROTE,ACE,1,Salida prevista a las 10:50,15,22,Nubes altas,,5,2018-04-14,14:45,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 14:45,13,17,Abertura de claros,T1_G,7,2018-04-14 03:21:57,2018-04-14 10:50:00,2018-04-14 14:45:00,235.0
RYR7202, BOEING 737-800 WINGLETS,2018-04-13,21:40,VALENCIA,VLC,1,El vuelo ha despegado a las 23:19,10,18,Abertura de claros,,,2018-04-13,23:50,GRAN CANARIA,LPA,-,El vuelo ha aterrizado a las 00:59,17,21,Nubes altas,01,16,2018-04-14 03:21:57,2018-04-13 21:40:00,2018-04-13 23:50:00,130.0
VLG3531, AIRBUS A320,2018-04-13,23:55,IBIZA,IBZ,1,El vuelo ha despegado a las 00:38,12,16,Llovizna ,,12,2018-04-14,00:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 01:23,13,17,Abertura de claros,T1_G,6,2018-04-14 03:21:56,2018-04-13 23:55:00,2018-04-14 00:55:00,60.0
VLG2286, BOEING 737-800 WINGLETS,2018-04-14,12:25,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 12:25,13,17,Abertura de claros,,,2018-04-14,14:10,JEREZ DE LA FRONTERA,XRY,-,Llegada prevista a las 14:10,7,20,Nubes altas,1A,2,2018-04-14 03:21:56,2018-04-14 12:25:00,2018-04-14 14:10:00,105.0
VLG1303, 32A,2018-04-14,08:35,ALICANTE-ELCHE,ALC,N,Salida prevista a las 08:35,10,22,Nubes altas,,,2018-04-14,09:45,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 09:45,13,17,Abertura de claros,T1_G,3,2018-04-14 03:21:55,2018-04-14 08:35:00,2018-04-14 09:45:00,70.0
RYR2959, BOEING 737-800 WINGLETS,2018-04-13,23:00,SEVILLA,SVQ,1,El vuelo ha despegado a las 00:25,6,19,Nubes altas,,10,2018-04-14,00:40,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha aterrizado a las 01:52,13,17,Abertura de claros,B,24,2018-04-14 03:21:54,2018-04-13 23:00:00,2018-04-14 00:40:00,100.0
IBE0530, AIRBUS A320,2018-04-14,09:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 09:00,5,17,Nubes altas,,,2018-04-14,10:15,VIGO,VGO,1,Llegada prevista a las 10:15,6,16,Lluvia débil,S1,2,2018-04-14 03:21:54,2018-04-14 09:00:00,2018-04-14 10:15:00,75.0
VLG2614, 32A,2018-04-14,11:10,BILBAO,BIO,O,Salida prevista a las 11:10,10,19,Nubes altas,,1,2018-04-14,12:40,JEREZ DE LA FRONTERA,XRY,-,Llegada prevista a las 12:40,7,20,Nubes altas,1A,2,2018-04-14 03:21:53,2018-04-14 11:10:00,2018-04-14 12:40:00,90.0
VLG2211, 32A,2018-04-14,09:15,SEVILLA,SVQ,1,Salida prevista a las 09:15,6,19,Nubes altas,,8,2018-04-14,10:50,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 10:50,13,17,Abertura de claros,T1_G,7,2018-04-14 03:21:52,2018-04-14 09:15:00,2018-04-14 10:50:00,95.0
VLG2020, 32A,2018-04-14,10:30,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 10:30,13,17,Abertura de claros,,,2018-04-14,12:00,GRANADA-JAÉN F.G.L.,GRX,-,Llegada prevista a las 12:00,5,19,Cubierto de nubes altas y medias, - ,,2018-04-14 03:21:52,2018-04-14 10:30:00,2018-04-14 12:00:00,90.0
VLG1579, 32A,2018-04-14,12:50,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 12:50,13,17,Abertura de claros,,,2018-04-14,14:25,ASTURIAS,OVD,1,Llegada prevista a las 14:25,5,18,Nubes altas,SC,3,2018-04-14 03:21:52,2018-04-14 12:50:00,2018-04-14 14:25:00,95.0
VLG2433, AIRBUS A320,2018-04-14,14:25,MENORCA,MAH,1,Salida prevista a las 14:25,12,14,Lluvia moderada,,6,2018-04-14,16:05,SEVILLA,SVQ,-,Llegada prevista a las 16:05,6,19,Nubes altas,B,3,2018-04-14 03:21:49,2018-04-14 14:25:00,2018-04-14 16:05:00,100.0
VLG1571, AIRBUS A320,2018-04-13,22:00,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 23:54,13,17,Abertura de claros,,,2018-04-13,23:35,ASTURIAS,OVD,1,El vuelo ha aterrizado a las 01:20,5,18,Nubes altas,SC,3,2018-04-14 03:21:49,2018-04-13 22:00:00,2018-04-13 23:35:00,95.0
VLG3719, 32B,2018-04-13,22:35,MENORCA,MAH,1,El vuelo ha despegado a las 00:52,12,14,Lluvia moderada,,6,2018-04-13,23:25,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 01:35,13,17,Abertura de claros,T1_G,8,2018-04-14 03:21:47,2018-04-13 22:35:00,2018-04-13 23:25:00,50.0
VLG3715, 32A,2018-04-14,11:10,MENORCA,MAH,1,Salida prevista a las 11:10,12,14,Lluvia moderada,,6,2018-04-14,12:05,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 12:05,13,17,Abertura de claros,T1_G,4,2018-04-14 03:21:43,2018-04-14 11:10:00,2018-04-14 12:05:00,55.0
VLG3713, AIRBUS A320,2018-04-14,08:50,MENORCA,MAH,1,Salida prevista a las 08:50,12,14,Lluvia moderada,,6,2018-04-14,09:45,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 09:45,13,17,Abertura de claros,T1_G,8,2018-04-14 03:21:40,2018-04-14 08:50:00,2018-04-14 09:45:00,55.0
IBE0411, 32A,2018-04-14,10:55,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 10:55,7,20,Nubes altas,,2,2018-04-14,12:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 12:05,5,17,Nubes altas,10,11,2018-04-14 03:21:40,2018-04-14 10:55:00,2018-04-14 12:05:00,70.0
AAL8584, BOMBARDIER CRJ-1000,2018-04-14,06:00,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:00,10,22,Nubes altas,,,2018-04-14,07:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:10,5,17,Nubes altas,10,19,2018-04-14 03:21:37,2018-04-14 06:00:00,2018-04-14 07:10:00,70.0
RYR2015, BOEING 737-800 WINGLETS,2018-04-13,21:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 22:12,5,17,Nubes altas,,,2018-04-13,23:30,LANZAROTE,ACE,1,El vuelo ha aterrizado a las 23:36,15,22,Nubes altas,1,3,2018-04-14 02:20:56,2018-04-13 21:40:00,2018-04-13 23:30:00,110.0
VLG3519, 32B,2018-04-13,21:55,IBIZA,IBZ,1,El vuelo ha despegado a las 23:28,12,16,Llovizna ,,15,2018-04-13,22:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 00:17,13,17,Abertura de claros,T1_G,2,2018-04-14 02:20:49,2018-04-13 21:55:00,2018-04-13 22:55:00,60.0
RYR2011, BOEING 737-800 WINGLETS,2018-04-13,21:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 21:55,5,17,Nubes altas,,,2018-04-13,23:40,GRAN CANARIA,LPA,-,El vuelo ha aterrizado a las 23:30,17,21,Nubes altas,01,15,2018-04-14 02:20:49,2018-04-13 21:35:00,2018-04-13 23:40:00,125.0
