flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
RYR6058, BOEING 737-800 WINGLETS,2018-04-15,19:35,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 19:35,12,16,Lluvia moderada,,5,,-,BRUSELAS /CHARLEROI,CRL,-,-,,,-,-,,2018-04-15 06:18:34,2018-04-15 19:35:00,,
VLG7390, AIRBUS A320,2018-04-15,07:00,ALICANTE-ELCHE,ALC,N,Salida prevista a las 07:00,12,25,Nubes altas,,,,-,ORAN /ES SENIA,ORN,-,-,,,-,-,,2018-04-15 06:18:34,2018-04-15 07:00:00,,
TAP1065, ATR-42/72,2018-04-15,07:10,BILBAO,BIO,O,Salida prevista a las 07:10,10,19,Llovizna ,,9,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-15 06:18:33,2018-04-15 07:10:00,,
RYR8397, BOEING 737-800 WINGLETS,2018-04-15,12:10,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 12:10,10,18,Abertura de claros,,7,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 06:18:33,2018-04-15 12:10:00,,
IBK6420, BOEING 737-800 WINGLETS,2018-04-15,08:00,TENERIFE SUR,TFS,T,Salida prevista a las 08:00,17,23,Nubes altas,,22,,-,OSLO / GARDERMOEN,OSL,-,-,,,-,-,,2018-04-15 06:18:33,2018-04-15 08:00:00,,
AFR1401, AIRBUS A321,2018-04-15,06:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Salida prevista a las 06:20,7,17,Lluvia débil,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:32,2018-04-15 06:20:00,,
IBE8495, ATR-42/72,2018-04-15,08:30,MENORCA,MAH,1,Salida prevista a las 08:30,12,20,Despejado,,,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-15 06:18:32,2018-04-15 08:30:00,,
SWR2141, AIRBUS A320,2018-04-15,09:15,VALENCIA,VLC,1,Salida prevista a las 09:15,11,26,Nubes altas,,,,-,ZURICH,ZRH,-,-,,,-,-,,2018-04-15 06:18:32,2018-04-15 09:15:00,,
AFR1377, EMBRAER 190,2018-04-15,07:10,BILBAO,BIO,O,Salida prevista a las 07:10,10,19,Llovizna ,,2,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:32,2018-04-15 07:10:00,,
ENT893, BOEING 737-800,2018-04-15,09:00,FUERTEVENTURA,FUE,1,Salida prevista a las 09:00,16,24,Despejado,,19,,-,LYON,LYS,-,-,,,-,-,,2018-04-15 06:18:31,2018-04-15 09:00:00,,
RYR6353, BOEING 737-800 WINGLETS,2018-04-15,06:15,BARCELONA-EL PRAT,BCN,T2 B,Salida prevista a las 06:15,14,22,Nubes altas,,,,-,MILAN/BERGAMO,BGY,-,-,,,-,-,,2018-04-15 06:18:31,2018-04-15 06:15:00,,
DK1409, 32B,2018-04-15,07:00,TENERIFE SUR,TFS,T,Salida prevista a las 07:00,17,23,Nubes altas,,26,,-,OREBRO,ORB,-,-,,,-,-,,2018-04-15 06:18:31,2018-04-15 07:00:00,,
EZY2676, AIRBUS A319,2018-04-15,11:05,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 11:05,6,21,Nubes altas,,,,-,MILAN /MALPENSA,MXP,-,-,,,-,-,,2018-04-15 06:18:31,2018-04-15 11:05:00,,
RYR7522, BOEING 737-800 WINGLETS,2018-04-15,06:55,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:55,12,25,Nubes altas,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-15 06:18:31,2018-04-15 06:55:00,,
EWG9571, 32A,2018-04-15,10:30,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 10:30,10,18,Abertura de claros,,2,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 10:30:00,,
TAP1137, ATR-42/72,2018-04-15,06:40,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 06:40,14,23,Nubes altas,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 06:40:00,,
ENT898, BOEING 737-800,2018-04-15,08:50,FUERTEVENTURA,FUE,1,Salida prevista a las 08:50,16,24,Despejado,,17,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 08:50:00,,
EZY3084, AIRBUS A319,2018-04-15,10:35,ASTURIAS,OVD,1,Salida prevista a las 10:35,12,15,Lluvia moderada,,6,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 10:35:00,,
EZS1180, AIRBUS A319,2018-04-15,10:15,SANTIAGO,SCQ,T,Salida prevista a las 10:15,10,15,Cubierto de nubes altas y medias,,14,,-,BASEL /MULHOUSE,BSL,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 10:15:00,,
RYR5993, BOEING 737-800 WINGLETS,2018-04-15,06:15,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,Salida prevista a las 06:15,7,17,Lluvia débil,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 06:15:00,,
RYR2561, BOEING 737-800 WINGLETS,2018-04-15,06:45,TENERIFE SUR,TFS,T,Salida prevista a las 06:45,17,23,Nubes altas,,34,,-,BELFAST,BFS,-,-,,,-,-,,2018-04-15 06:18:30,2018-04-15 06:45:00,,
ANE8397, BOMBARDIER CRJ-1000,2018-04-15,06:45,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:40,12,25,Nubes altas,,,,-,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,-,,,-,-,,2018-04-15 06:18:29,2018-04-15 06:45:00,,
RYR8368, BOEING 737-800 WINGLETS,2018-04-15,06:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 06:08,7,17,Lluvia débil,,,,-,BUDAPEST,BUD,-,-,,,-,-,,2018-04-15 06:18:29,2018-04-15 06:10:00,,
RYR2228, BOEING 737-800 WINGLETS,2018-04-15,07:40,VALENCIA,VLC,1,Salida prevista a las 07:40,11,26,Nubes altas,,,,-,CRACOVIA,KRK,-,-,,,-,-,,2018-04-15 06:18:29,2018-04-15 07:40:00,,
RYR7153, BOEING 737-800 WINGLETS,2018-04-15,16:30,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 16:30,12,16,Lluvia moderada,,6,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-15 06:18:28,2018-04-15 16:30:00,,
JAF7922, EMBRAER 190,2018-04-15,09:40,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 09:40,10,18,Abertura de claros,,7,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-15 06:18:28,2018-04-15 09:40:00,,
VLG8253, 32A,2018-04-15,06:40,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:40,12,25,Nubes altas,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-15 06:18:28,2018-04-15 06:40:00,,
RYR8725, BOEING 737-800 WINGLETS,2018-04-15,07:35,VALENCIA,VLC,1,Salida prevista a las 07:35,11,26,Nubes altas,,,,-,BARI /PALESE,BRI,-,-,,,-,-,,2018-04-15 06:18:27,2018-04-15 07:35:00,,
RYR2918, BOEING 737-800 WINGLETS,2018-04-15,06:15,BARCELONA-EL PRAT,BCN,T2 B,Salida prevista a las 06:15,14,22,Nubes altas,,,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-15 06:18:27,2018-04-15 06:15:00,,
RYR4514, BOEING 737-800 WINGLETS,2018-04-15,06:35,TENERIFE SUR,TFS,T,Salida prevista a las 06:35,17,23,Nubes altas,,30,,-,CRACOVIA,KRK,-,-,,,-,-,,2018-04-15 06:18:27,2018-04-15 06:35:00,,
RYR4002, BOEING 737-800 WINGLETS,2018-04-15,07:50,LANZAROTE,ACE,1,Salida prevista a las 07:50,15,25,Despejado,,5,,-,MILAN/BERGAMO,BGY,-,-,,,-,-,,2018-04-15 06:18:27,2018-04-15 07:50:00,,
RYR2577, BOEING 737-800 WINGLETS,2018-04-15,06:30,MALAGA-COSTA DEL SOL,AGP,2,Salida prevista a las 06:30,14,23,Nubes altas,,,,-,ESTOCOLMO / VASTERAS-HASSLO,VST,-,-,,,-,-,,2018-04-15 06:18:27,2018-04-15 06:30:00,,
RYR9998, BOEING 737-800 WINGLETS,2018-04-14,17:10,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 17:45,11,21,Despejado,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-14 17:10:00,,
RYR2535, BOEING 737-800 WINGLETS,2018-04-15,06:45,GRAN CANARIA,LPA,-,Salida prevista a las 06:45,17,23,Nubes altas,,,,-,LEEDS/BRADFORD,LBA,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 06:45:00,,
DLH1121, AIRBUS A321,2018-04-15,06:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 06:07,7,17,Lluvia débil,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 06:10:00,,
IBE8365, CANADAIR CRJ-200,2018-04-15,10:00,SANTIAGO,SCQ,T,Salida prevista a las 10:00,10,15,Cubierto de nubes altas y medias,,5,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 10:00:00,,
RYR3812, BOEING 737-800 WINGLETS,2018-04-15,07:40,LANZAROTE,ACE,1,Salida prevista a las 07:40,15,25,Despejado,,4,,-,LIVERPOOL,LPL,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 07:40:00,,
AFR1449, AIRBUS A320,2018-04-15,06:15,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 06:11,14,22,Nubes altas,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 06:15:00,,
EWG575, AIRBUS A319,2018-04-15,09:30,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 09:30,10,18,Abertura de claros,,5,,-,COLONIA/BONN,CGN,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 09:30:00,,
AEA1039, BOEING 737-800 WINGLETS,2018-04-15,06:30,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 06:30,14,23,Nubes altas,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 06:30:00,,
RYR9156, BOEING 737-800 WINGLETS,2018-04-15,15:35,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 15:35,12,16,Lluvia moderada,,5,,-,ROMA /CIAMPINO,CIA,-,-,,,-,-,,2018-04-15 06:18:26,2018-04-15 15:35:00,,
VLG8152, AIRBUS A320,2018-04-15,07:00,VALENCIA,VLC,1,Salida prevista a las 07:00,11,26,Nubes altas,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 07:00:00,,
RYR2967, BOEING 737-800 WINGLETS,2018-04-15,06:45,GRAN CANARIA,LPA,-,Salida prevista a las 06:45,17,23,Nubes altas,,,,-,BUDAPEST,BUD,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 06:45:00,,
DLH1119, AIRBUS A320,2018-04-15,12:55,PAMPLONA,PNA,-,Salida prevista a las 12:55,5,19,Cubierto de nubes altas y medias,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 12:55:00,,
RYR6341, BOEING 737-800 WINGLETS,2018-04-15,06:05,BARCELONA-EL PRAT,BCN,T2 B,Salida prevista a las 06:05,14,22,Nubes altas,,,,-,ROMA /FIUMICINO,FCO,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 06:05:00,,
IBK5350, BOEING 737-800 WINGLETS,2018-04-15,06:30,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:30,12,25,Nubes altas,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 06:30:00,,
DLH1147, 32A,2018-04-15,06:50,BILBAO,BIO,O,Salida prevista a las 06:50,10,19,Llovizna ,,3,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 06:50:00,,
RYR2545, BOEING 737-800 WINGLETS,2018-04-15,06:30,TENERIFE SUR,TFS,T,Salida prevista a las 06:30,17,23,Nubes altas,,33,,-,NEWCASTLE,NCL,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 06:30:00,,
RYR2575, BOEING 737-800 WINGLETS,2018-04-15,06:25,MALAGA-COSTA DEL SOL,AGP,2,Salida prevista a las 06:25,14,23,Nubes altas,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 06:25:00,,
TVS2434, BOEING 737-800 WINGLETS,2018-04-15,09:15,LA PALMA,SPC,N,Salida prevista a las 09:15,17,23,Nubes altas,,3,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:25,2018-04-15 09:15:00,,
VLG7396, 32A,2018-04-15,06:30,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:30,12,25,Nubes altas,,,,-,ARGEL/ HOUARI BOUMEDIEN,ALG,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:30:00,,
EZS1338, AIRBUS A320,2018-04-15,09:15,SANTIAGO,SCQ,T,Salida prevista a las 09:15,10,15,Cubierto de nubes altas y medias,,8,,-,GINEBRA,GVA,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 09:15:00,,
KLM1684, EMBRAER 190,2018-04-15,06:50,BILBAO,BIO,O,Salida prevista a las 06:50,10,19,Llovizna ,,1,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:50:00,,
RYR3804, BOEING 737-800 WINGLETS,2018-04-15,06:40,GRAN CANARIA,LPA,-,Salida prevista a las 06:40,17,23,Nubes altas,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:40:00,,
SAS6002, 32A,2018-04-15,06:00,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 05:49,14,23,Nubes altas,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:00:00,,
KLM1698, BOEING 737-800 WINGLETS,2018-04-15,06:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 06:02,7,17,Lluvia débil,,,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:00:00,,
RYR2470, BOEING 737-800 WINGLETS,2018-04-15,07:25,SEVILLA,SVQ,1,Salida prevista a las 07:25,8,19,Lluvia débil,,11,,-,KARLSRUHE /BADEN BADEN,FKB,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 07:25:00,,
RYR1513, BOEING 737-800 WINGLETS,2018-04-15,06:30,TENERIFE SUR,TFS,T,Salida prevista a las 06:30,17,23,Nubes altas,,14,,-,PARIS /BEAUVAIS-TILLE,BVA,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:30:00,,
THY1852, BOEING 737-800 WINGLETS,2018-04-15,06:00,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 06:00,14,22,Nubes altas,,,,-,ESTAMBUL,IST,-,-,,,-,-,,2018-04-15 06:18:24,2018-04-15 06:00:00,,
TAP1085, ATR-72,2018-04-15,11:00,A CORUÑA,LCG,-,Salida prevista a las 11:00,11,15,Cubierto de nubes altas y medias,,1,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-15 06:18:23,2018-04-15 11:00:00,,
EZY3501, 32A,2018-04-15,06:15,PALMA DE MALLORCA,PMI,N,Salida prevista a las 06:15,11,21,Despejado,,,,-,STUTTGART,STR,-,-,,,-,-,,2018-04-15 06:18:23,2018-04-15 06:15:00,,
RYR3493, BOEING 737-800 WINGLETS,2018-04-15,07:10,LANZAROTE,ACE,1,Salida prevista a las 07:10,15,25,Despejado,,2,,-,BERLIN /SCHONEFELD,SXF,-,-,,,-,-,,2018-04-15 06:18:23,2018-04-15 07:10:00,,
RYR9394, BOEING 737-800 WINGLETS,2018-04-15,06:55,VALENCIA,VLC,1,Salida prevista a las 06:55,11,26,Nubes altas,,,,-,CRAIOVA,CRA,-,-,,,-,-,,2018-04-15 06:18:23,2018-04-15 06:55:00,,
IBE8481, BOMBARDIER CRJ-1000,2018-04-15,07:05,MENORCA,MAH,1,Cancelado,12,20,Despejado,,,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-15 06:18:23,2018-04-15 07:05:00,,
TAP1101, ATR-42/72,2018-04-15,07:00,SEVILLA,SVQ,1,Salida prevista a las 07:00,8,19,Lluvia débil,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-15 06:18:23,2018-04-15 07:00:00,,
DLH1165, AIRBUS A321,2018-04-15,06:35,VALENCIA,VLC,1,Salida prevista a las 06:35,11,26,Nubes altas,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-15 06:18:22,2018-04-15 06:35:00,,
EZY8550, AIRBUS A319,2018-04-15,10:30,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 10:30,11,28,Nubes altas,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-15 06:18:22,2018-04-15 10:30:00,,
RYR5538, BOEING 737-800 WINGLETS,2018-04-15,17:20,VITORIA,VIT,-,Salida prevista a las 17:20,10,18,Muy nuboso,,,,-,MILAN/BERGAMO,BGY,-,-,,,-,-,,2018-04-15 06:18:21,2018-04-15 17:20:00,,
RYR7617, BOEING 737-800 WINGLETS,2018-04-15,10:45,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 10:45,12,16,Lluvia moderada,,6,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-15 06:18:21,2018-04-15 10:45:00,,
RYR5262, BOEING 737-800 WINGLETS,2018-04-15,06:50,SEVILLA,SVQ,1,Salida prevista a las 06:50,8,19,Lluvia débil,,10,,-,PARIS /BEAUVAIS-TILLE,BVA,-,-,,,-,-,,2018-04-15 06:18:21,2018-04-15 06:50:00,,
AEA1005, BOEING 737-800 WINGLETS,2018-04-15,06:10,VALENCIA,VLC,1,El vuelo ha despegado a las 05:57,11,26,Nubes altas,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-15 06:18:20,2018-04-15 06:10:00,,
RYR4579, BOEING 737-800 WINGLETS,2018-04-15,06:25,SANTIAGO,SCQ,T,Salida prevista a las 06:25,10,15,Cubierto de nubes altas y medias,,8,,-,MILAN/BERGAMO,BGY,-,-,,,-,-,,2018-04-15 06:18:20,2018-04-15 06:25:00,,
VLG6792, 32A,2018-04-15,06:30,TENERIFE SUR,TFS,T,Salida prevista a las 06:30,17,23,Nubes altas,,19,,-,LYON,LYS,-,-,,,-,-,,2018-04-15 06:18:20,2018-04-15 06:30:00,,
WZZ1480, AIRBUS A320,2018-04-15,10:00,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 10:00,12,16,Lluvia moderada,,5,,-,VARSOVIA,WAW,-,-,,,-,-,,2018-04-15 06:18:20,2018-04-15 10:00:00,,
VOE3410, BOEING 717,2018-04-15,06:45,BILBAO,BIO,O,Salida prevista a las 06:45,10,19,Llovizna ,,10,,-,VIENA,VIE,-,-,,,-,-,,2018-04-15 06:18:20,2018-04-15 06:45:00,,
VLG8036, AIRBUS A319,2018-04-15,05:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 06:06,14,22,Nubes altas,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-15 06:18:18,2018-04-15 05:55:00,,
AZA059, AIRBUS A320,2018-04-15,05:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 05:43,7,17,Lluvia débil,,,,-,ROMA /FIUMICINO,FCO,-,-,,,-,-,,2018-04-15 06:18:18,2018-04-15 05:50:00,,
IBK5420, BOEING 737-800 WINGLETS,2018-04-15,05:35,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 05:33,12,25,Nubes altas,,,,-,HELSINKI,HEL,-,-,,,-,-,,2018-04-15 06:18:17,2018-04-15 05:35:00,,
IBK5950, BOEING 737-800 WINGLETS,2018-04-15,06:00,GRAN CANARIA,LPA,-,Salida prevista a las 06:00,17,23,Nubes altas,,,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-15 06:18:17,2018-04-15 06:00:00,,
EZY1514, 32A,2018-04-15,06:10,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 06:07,11,21,Despejado,,,,-,GINEBRA,GVA,-,-,,,-,-,,2018-04-15 06:18:16,2018-04-15 06:10:00,,
TUI2293, 7S8,2018-04-15,10:40,LANZAROTE,ACE,1,Salida prevista a las 10:40,15,25,Despejado,,10,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-15 05:17:02,2018-04-15 10:40:00,,
RYR2575, BOEING 737-800 WINGLETS,2018-04-14,16:35,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 16:38,14,23,Nubes altas,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-15 04:15:27,2018-04-14 16:35:00,,
RYR3542, BOEING 737-800 WINGLETS,2018-04-14,17:10,IBIZA,IBZ,1,El vuelo ha despegado a las 17:42,12,20,Nubes altas,,15,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-15 04:15:26,2018-04-14 17:10:00,,
AUI946, BOEING 737-800 WINGLETS,2018-04-15,02:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 02:51,7,17,Lluvia débil,,,,-,KIEV /BORISPOL,KBP,-,-,,,-,-,,2018-04-15 04:15:25,2018-04-15 02:55:00,,
RYR7153, BOEING 737-800 WINGLETS,2018-04-15,16:30,SANTANDER-SEVE BALLESTEROS,SDR,-,Salida prevista a las 16:30,12,16,Lluvia moderada,,6,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-15 03:13:57,2018-04-15 16:30:00,,
VLG7842, 32A,2018-04-15,01:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 01:29,14,22,Nubes altas,,,,-,TEL AVIV,TLV,-,-,,,-,-,,2018-04-15 03:13:46,2018-04-15 01:30:00,,
WZZ6902, AIRBUS A320,2018-04-15,01:20,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 01:43,14,22,Nubes altas,,,,-,CHISINAU,KIV,-,-,,,-,-,,2018-04-15 03:13:44,2018-04-15 01:20:00,,
RYR7752, BOEING 737-800 WINGLETS,2018-04-14,21:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 02:10,7,17,Lluvia débil,,,,-,MARRAKECH,RAK,-,-,,,-,-,,2018-04-15 03:13:42,2018-04-14 21:30:00,,
EZS1138, AIRBUS A320,2018-04-15,00:50,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 00:42,17,23,Nubes altas,,,,-,BASEL /MULHOUSE,BSL,-,-,,,-,-,,2018-04-15 03:13:42,2018-04-15 00:50:00,,
AUI940, EMBRAER 190,2018-04-15,01:35,VALENCIA,VLC,1,El vuelo ha despegado a las 01:20,11,26,Nubes altas,,,,-,IVANO-FRANKOVSK,IFO,-,-,,,-,-,,2018-04-15 03:13:42,2018-04-15 01:35:00,,
MLD854, EMBRAER RJ190,2018-04-15,01:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 00:51,7,17,Lluvia débil,,,,-,CHISINAU,KIV,-,-,,,-,-,,2018-04-15 02:12:21,2018-04-15 01:10:00,,
LNE1441, AIRBUS A330-200,2018-04-15,00:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 00:44,7,17,Lluvia débil,,,,-,GUAYAQUIL/SIMON BOLIVAR,GYE,-,-,,,-,-,,2018-04-15 02:12:19,2018-04-15 00:55:00,,
LPE2485, BOEING 767-300 WINGLETS,2018-04-15,00:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 00:32,7,17,Lluvia débil,,,,-,LIMA,LIM,-,-,,,-,-,,2018-04-15 02:12:17,2018-04-15 00:35:00,,
IBE6833, AIRBUS A340-600,2018-04-15,00:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 01:05,7,17,Lluvia débil,,,,-,SANTIAGO DE CHILE,SCL,-,-,,,-,-,,2018-04-15 02:12:15,2018-04-15 00:10:00,,
VLG7517, 32A,2018-04-15,00:35,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 00:35,14,22,Nubes altas,,,,-,MINSK /INTERNACIONAL 2,MSQ,-,-,,,-,-,,2018-04-15 02:12:12,2018-04-15 00:35:00,,
IBE6051, AIRBUS A330-200,2018-04-15,00:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 00:04,7,17,Lluvia débil,,,,-,JOHANNESBURGO /INTERNACIONAL,JNB,-,-,,,-,-,,2018-04-15 01:11:15,2018-04-15 00:05:00,,
IBE6011, AIRBUS A330-200,2018-04-15,00:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 23:59,7,17,Lluvia débil,,,,-,MONTEVIDEO,MVD,-,-,,,-,-,,2018-04-15 01:11:14,2018-04-15 00:05:00,,
AEA025, AIRBUS A330-200,2018-04-14,23:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 23:51,7,17,Lluvia débil,,,,-,SANTA CRUZ / VIRU VIRU INTL.,VVI,-,-,,,-,-,,2018-04-15 01:11:13,2018-04-14 23:55:00,,
AEA175, BOEING 787-8,2018-04-14,23:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 23:55,7,17,Lluvia débil,,,,-,LIMA,LIM,-,-,,,-,-,,2018-04-15 01:11:12,2018-04-14 23:55:00,,
AEA041, BOEING 787-9,2018-04-14,23:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 23:47,7,17,Lluvia débil,,,,-,BUENOS AIRES/MINISTRO PISTARINI,EZE,-,-,,,-,-,,2018-04-15 01:11:10,2018-04-14 23:55:00,,
IBE6847, AIRBUS A340-600,2018-04-14,23:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 23:52,7,17,Lluvia débil,,,,-,BUENOS AIRES/MINISTRO PISTARINI,EZE,-,-,,,-,-,,2018-04-15 01:11:09,2018-04-14 23:50:00,,
EZY6046, AIRBUS A320,2018-04-14,23:35,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 23:33,11,21,Despejado,,,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-15 01:11:09,2018-04-14 23:35:00,,
